year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,perc
2020,New York,NY,Tompkins,36109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11096,46048,20210622,TOTAL,0.24096594857539957
2020,New York,NY,Ulster,36111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37590,98160,20210622,TOTAL,0.38294621026894865
2020,New York,NY,Warren,36113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17699,36394,20210622,TOTAL,0.48631642578447
2020,New York,NY,Washington,36115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15941,28256,20210622,TOTAL,0.5641633635334088
2020,New York,NY,Wayne,36117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26204,45031,20210622,TOTAL,0.5819102396127113
2020,New York,NY,Westchester,36119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,144713,462265,20210622,TOTAL,0.31305203725136016
2020,New York,NY,Wyoming,36121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13898,19483,20210622,TOTAL,0.7133398347277113
2020,New York,NY,Yates,36123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6208,10788,20210622,TOTAL,0.5754542083796811
2020,North Dakota,ND,Adams,38001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,981,1269,20210622,TOTAL,0.7730496453900709
2020,North Dakota,ND,Barnes,38003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3568,5565,20210622,TOTAL,0.6411500449236298
2020,North Dakota,ND,Benson,38005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1094,1961,20210622,TOTAL,0.5578786333503315
2020,North Dakota,ND,Billings,38007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,541,635,20210622,TOTAL,0.8519685039370078
2020,North Dakota,ND,Bottineau,38009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2575,3471,20210622,TOTAL,0.7418611351195621
2020,North Dakota,ND,Bowman,38011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1395,1657,20210622,TOTAL,0.8418829209414604
2020,North Dakota,ND,Burke,38013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,994,1155,20210622,TOTAL,0.8606060606060606
2020,North Dakota,ND,Burleigh,38015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34744,50753,20210622,TOTAL,0.6845703702244202
2020,North Dakota,ND,Cass,38017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,42619,86053,20210622,TOTAL,0.49526454626799765
2020,North Dakota,ND,Cavalier,38019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1499,2020,20210622,TOTAL,0.7420792079207921
2020,North Dakota,ND,Dickey,38021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1742,2424,20210622,TOTAL,0.7186468646864687
2020,North Dakota,ND,Divide,38023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,904,1202,20210622,TOTAL,0.7520798668885191
2020,North Dakota,ND,Dunn,38025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1951,2338,20210622,TOTAL,0.8344739093242087
2020,North Dakota,ND,Eddy,38027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,854,1261,20210622,TOTAL,0.6772402854877082
2020,North Dakota,ND,Emmons,38029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1738,2009,20210622,TOTAL,0.8651070184171229
2020,North Dakota,ND,Foster,38031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1362,1778,20210622,TOTAL,0.766029246344207
2020,North Dakota,ND,Golden Valley,38033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,871,1026,20210622,TOTAL,0.8489278752436648
2020,North Dakota,ND,Grand Forks,38035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16987,30970,20210622,TOTAL,0.5484985469809494
2020,North Dakota,ND,Grant,38037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1145,1381,20210622,TOTAL,0.8291093410572049
2020,North Dakota,ND,Griggs,38039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,907,1250,20210622,TOTAL,0.7256
2020,North Dakota,ND,Hettinger,38041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1091,1312,20210622,TOTAL,0.8315548780487805
2020,North Dakota,ND,Kidder,38043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1215,1460,20210622,TOTAL,0.8321917808219178
2020,North Dakota,ND,Lamoure,38045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1645,2219,20210622,TOTAL,0.7413249211356467
2020,North Dakota,ND,Logan,38047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,930,1076,20210622,TOTAL,0.8643122676579925
2020,North Dakota,ND,Mchenry,38049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2364,3003,20210622,TOTAL,0.7872127872127872
2020,North Dakota,ND,Mcintosh,38051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1153,1455,20210622,TOTAL,0.7924398625429553
2020,North Dakota,ND,Mckenzie,38053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4482,5419,20210622,TOTAL,0.8270898689795165
2020,North Dakota,ND,Mclean,38055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4198,5536,20210622,TOTAL,0.7583092485549133
2020,North Dakota,ND,Mercer,38057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3856,4675,20210622,TOTAL,0.824812834224599
2020,North Dakota,ND,Morton,38059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12243,16619,20210622,TOTAL,0.7366869246043685
2020,North Dakota,ND,Mountrail,38061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2824,4165,20210622,TOTAL,0.678031212484994
2020,North Dakota,ND,Nelson,38063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1141,1777,20210622,TOTAL,0.6420934158694429
2020,North Dakota,ND,Oliver,38065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,918,1066,20210622,TOTAL,0.8611632270168855
2020,North Dakota,ND,Pembina,38067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2460,3331,20210622,TOTAL,0.7385169618733113
2020,North Dakota,ND,Pierce,38069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1585,2128,20210622,TOTAL,0.7448308270676691
2020,North Dakota,ND,Ramsey,38071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3577,5372,20210622,TOTAL,0.6658600148920327
2020,North Dakota,ND,Ransom,38073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1418,2454,20210622,TOTAL,0.5778321108394459
2020,North Dakota,ND,Renville,38075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1065,1319,20210622,TOTAL,0.8074298711144806
2020,North Dakota,ND,Richland,38077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5072,7812,20210622,TOTAL,0.6492575524833589
2020,North Dakota,ND,Rolette,38079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1257,3804,20210622,TOTAL,0.3304416403785489
2020,North Dakota,ND,Sargent,38081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1266,2070,20210622,TOTAL,0.6115942028985507
2020,North Dakota,ND,Sheridan,38083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,688,812,20210622,TOTAL,0.8472906403940886
2020,North Dakota,ND,Sioux,38085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,258,1186,20210622,TOTAL,0.2175379426644182
2020,North Dakota,ND,Slope,38087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,380,427,20210622,TOTAL,0.8899297423887588
2020,North Dakota,ND,Stark,38089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12110,15050,20210622,TOTAL,0.8046511627906977
2020,North Dakota,ND,Steele,38091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,652,1088,20210622,TOTAL,0.5992647058823529
2020,North Dakota,ND,Stutsman,38093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6994,9959,20210622,TOTAL,0.7022793453157947
2020,North Dakota,ND,Towner,38095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,830,1174,20210622,TOTAL,0.706984667802385
2020,North Dakota,ND,Traill,38097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2522,4136,20210622,TOTAL,0.6097678916827853
2020,North Dakota,ND,Walsh,38099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3324,4783,20210622,TOTAL,0.6949613213464353
2020,North Dakota,ND,Ward,38101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19974,28246,20210622,TOTAL,0.7071443744246974
2020,North Dakota,ND,Wells,38103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1893,2374,20210622,TOTAL,0.7973883740522325
2020,North Dakota,ND,Williams,38105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11739,14334,20210622,TOTAL,0.8189619087484303
2020,Oregon,OR,Baker,41001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7352,9932,20210622,TOTAL,0.7402335884011276
2020,Oregon,OR,Benton,41003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14878,52799,20210622,TOTAL,0.2817856398795432
2020,Oregon,OR,Clackamas,41005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,110509,257679,20210622,TOTAL,0.42886304277803006
2020,Oregon,OR,Clatsop,41007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10218,23910,20210622,TOTAL,0.4273525721455458
2020,Oregon,OR,Columbia,41009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17150,32221,20210622,TOTAL,0.532261568542255
2020,Oregon,OR,Coos,41011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21829,37075,20210622,TOTAL,0.5887795010114633
2020,Oregon,OR,Crook,41013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11287,15448,20210622,TOTAL,0.7306447436561367
2020,Oregon,OR,Curry,41015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8484,14925,20210622,TOTAL,0.5684422110552764
2020,Oregon,OR,Deschutes,41017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,55646,125234,20210622,TOTAL,0.4443362026286791
2020,Oregon,OR,Douglas,41019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,43298,64349,20210622,TOTAL,0.6728620491382927
2020,Oregon,OR,Gilliam,41021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,834,1178,20210622,TOTAL,0.7079796264855688
2020,Oregon,OR,Grant,41023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3545,4596,20210622,TOTAL,0.7713228894691035
2020,Oregon,OR,Harney,41025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3475,4481,20210622,TOTAL,0.7754965409506807
2020,Oregon,OR,Hood River,41027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3955,13090,20210622,TOTAL,0.30213903743315507
2020,Oregon,OR,Jackson,41029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,63869,127165,20210622,TOTAL,0.5022529784138717
2020,Oregon,OR,Jefferson,41031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7189,11913,20210622,TOTAL,0.6034584067825065
2020,Oregon,OR,Josephine,41033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31751,51641,20210622,TOTAL,0.614840920973645
2020,Oregon,OR,Klamath,41035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25308,36726,20210622,TOTAL,0.6891030877307629
2020,Oregon,OR,Lake,41037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3470,4363,20210622,TOTAL,0.7953243181297273
2020,Oregon,OR,Lane,41039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,80336,222253,20210622,TOTAL,0.36146193752165323
2020,Oregon,OR,Lincoln,41041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12460,30726,20210622,TOTAL,0.4055197552561349
2020,Oregon,OR,Linn,41043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,43486,72640,20210622,TOTAL,0.5986508810572687
2020,Oregon,OR,Malheur,41045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8187,11804,20210622,TOTAL,0.6935784479837344
2020,Oregon,OR,Marion,41047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,79002,165534,20210622,TOTAL,0.47725542788792635
2020,Oregon,OR,Morrow,41049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3586,5118,20210622,TOTAL,0.7006643220007815
2020,Oregon,OR,Multnomah,41051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,82995,463659,20210622,TOTAL,0.17900008411354035
2020,Oregon,OR,Polk,41053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23732,48291,20210622,TOTAL,0.49143732786647615
2020,Oregon,OR,Sherman,41055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,921,1208,20210622,TOTAL,0.7624172185430463
2020,Oregon,OR,Tillamook,41057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8354,16888,20210622,TOTAL,0.49467077214590244
2020,Oregon,OR,Umatilla,41059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21270,33038,20210622,TOTAL,0.643804104364671
2020,Oregon,OR,Union,41061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10298,14944,20210622,TOTAL,0.6891059957173448
2020,Oregon,OR,Wallowa,41063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3404,5149,20210622,TOTAL,0.6610992425713731
2020,Oregon,OR,Wasco,41065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7035,14130,20210622,TOTAL,0.4978768577494692
2020,Oregon,OR,Washington,41067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,99073,320326,20210622,TOTAL,0.30928803781147957
2020,Oregon,OR,Wheeler,41069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,711,965,20210622,TOTAL,0.7367875647668394
2020,Oregon,OR,Yamhill,41071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29551,58923,20210622,TOTAL,0.5015189314868558
2020,Pennsylvania,PA,Adams,42001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,37523,56540,20210622,TOTAL,0.6636540502299257
2020,Pennsylvania,PA,Allegheny,42003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,282324,719733,20210622,TOTAL,0.3922621305400753
2020,Pennsylvania,PA,Armstrong,42005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27489,36370,20210622,TOTAL,0.7558152323343414
2020,Pennsylvania,PA,Beaver,42007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,54759,94122,20210622,TOTAL,0.581787467329636
2020,Pennsylvania,PA,Bedford,42009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23025,27574,20210622,TOTAL,0.8350257488938856
2020,Pennsylvania,PA,Berks,42011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,109736,205540,20210622,TOTAL,0.5338912133891214
2020,Pennsylvania,PA,Blair,42013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,45306,63595,20210622,TOTAL,0.7124144979951254
2020,Pennsylvania,PA,Bradford,42015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21600,30159,20210622,TOTAL,0.7162041181736795
2020,Pennsylvania,PA,Bucks,42017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,187367,396234,20210622,TOTAL,0.47286956697305127
2020,Pennsylvania,PA,Butler,42019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,74359,113305,20210622,TOTAL,0.6562728917523498
2020,Pennsylvania,PA,Cambria,42021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,48085,70574,20210622,TOTAL,0.681341570550061
2020,Pennsylvania,PA,Cameron,42023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1771,2434,20210622,TOTAL,0.727608874281019
2020,Pennsylvania,PA,Carbon,42025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21984,33629,20210622,TOTAL,0.6537214903803265
2020,Pennsylvania,PA,Centre,42027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36372,77493,20210622,TOTAL,0.4693585227052766
2020,Pennsylvania,PA,Chester,42029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,128565,314502,20210622,TOTAL,0.4087891332964496
2020,Pennsylvania,PA,Clarion,42031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14578,19493,20210622,TOTAL,0.7478582055096702
2020,Pennsylvania,PA,Clearfield,42033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29203,39422,20210622,TOTAL,0.7407792603115012
2020,Pennsylvania,PA,Clinton,42035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11902,17625,20210622,TOTAL,0.675290780141844
2020,Pennsylvania,PA,Columbia,42037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20098,31171,20210622,TOTAL,0.6447659683680343
2020,Pennsylvania,PA,Crawford,42039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,28559,42004,20210622,TOTAL,0.6799114370059994
2020,Pennsylvania,PA,Cumberland,42041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,77212,141595,20210622,TOTAL,0.5453017408806808
2020,Pennsylvania,PA,Dauphin,42043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,66408,147368,20210622,TOTAL,0.45062700179143367
2020,Pennsylvania,PA,Delaware,42045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,118532,327931,20210622,TOTAL,0.3614540863779271
2020,Pennsylvania,PA,Elk,42047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12140,16906,20210622,TOTAL,0.7180882526913522
2020,Pennsylvania,PA,Erie,42049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,66869,137083,20210622,TOTAL,0.4877993624300606
2020,Pennsylvania,PA,Fayette,42051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,41227,62139,20210622,TOTAL,0.6634641690403772
2020,Pennsylvania,PA,Forest,42053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1882,2646,20210622,TOTAL,0.7112622826908541
2020,Pennsylvania,PA,Franklin,42055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,57245,80783,20210622,TOTAL,0.7086268150477204
2020,Pennsylvania,PA,Fulton,42057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6824,7977,20210622,TOTAL,0.8554594459069825
2020,Pennsylvania,PA,Greene,42059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12579,17669,20210622,TOTAL,0.7119248401154564
2020,Pennsylvania,PA,Huntingdon,42061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17061,22792,20210622,TOTAL,0.7485521235521235
2020,Pennsylvania,PA,Indiana,42063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,28089,41198,20210622,TOTAL,0.6818049419874751
2020,Pennsylvania,PA,Jefferson,42065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17960,22824,20210622,TOTAL,0.7868909919383106
2020,Pennsylvania,PA,Juniata,42067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9649,12043,20210622,TOTAL,0.8012123225110023
2020,Pennsylvania,PA,Lackawanna,42069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,52334,115410,20210622,TOTAL,0.4534615717875401
2020,Pennsylvania,PA,Lancaster,42071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,160209,280239,20210622,TOTAL,0.5716870242899811
2020,Pennsylvania,PA,Lawrence,42073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29597,46076,20210622,TOTAL,0.6423517666464102
2020,Pennsylvania,PA,Lebanon,42075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,46731,71652,20210622,TOTAL,0.6521939373639256
2020,Pennsylvania,PA,Lehigh,42077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,84259,184713,20210622,TOTAL,0.45616172115660514
2020,Pennsylvania,PA,Luzerne,42079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,86929,153321,20210622,TOTAL,0.5669738652891646
2020,Pennsylvania,PA,Lycoming,42081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,41462,59254,20210622,TOTAL,0.699733351334931
2020,Pennsylvania,PA,Mckean,42083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14083,19466,20210622,TOTAL,0.7234665570738724
2020,Pennsylvania,PA,Mercer,42085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36143,57954,20210622,TOTAL,0.6236497912137212
2020,Pennsylvania,PA,Mifflin,42087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16670,21502,20210622,TOTAL,0.7752767184447958
2020,Pennsylvania,PA,Monroe,42089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,38726,83829,20210622,TOTAL,0.4619642367199895
2020,Pennsylvania,PA,Montgomery,42091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,185460,510157,20210622,TOTAL,0.3635351470233673
2020,Pennsylvania,PA,Montour,42093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5844,9771,20210622,TOTAL,0.5980964077371814
2020,Pennsylvania,PA,Northampton,42095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,83854,170942,20210622,TOTAL,0.490540651215032
2020,Pennsylvania,PA,Northumberland,42097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,28952,42283,20210622,TOTAL,0.6847196272733723
2020,Pennsylvania,PA,Perry,42099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18293,24652,20210622,TOTAL,0.7420493266266429
2020,Pennsylvania,PA,Philadelphia,42101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,132740,741377,20210622,TOTAL,0.17904520911762842
2020,Pennsylvania,PA,Pike,42103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19213,32554,20210622,TOTAL,0.5901886096946611
2020,Pennsylvania,PA,Potter,42105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7239,9064,20210622,TOTAL,0.7986540158870256
2020,Pennsylvania,PA,Schuylkill,42107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,48871,70603,20210622,TOTAL,0.6921943826749571
2020,Pennsylvania,PA,Snyder,42109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13983,19140,20210622,TOTAL,0.730564263322884
2020,Pennsylvania,PA,Somerset,42111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31466,40543,20210622,TOTAL,0.7761142490688898
2020,Pennsylvania,PA,Sullivan,42113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2619,3595,20210622,TOTAL,0.7285118219749652
2020,Pennsylvania,PA,Susquehanna,42115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15207,21752,20210622,TOTAL,0.699108127988231
2020,Pennsylvania,PA,Tioga,42117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15742,21075,20210622,TOTAL,0.7469513641755635
2020,Pennsylvania,PA,Union,42119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12356,20115,20210622,TOTAL,0.6142679592344021
2020,Pennsylvania,PA,Venango,42121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18569,26528,20210622,TOTAL,0.6999773823884198
2020,Pennsylvania,PA,Warren,42123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14237,20650,20210622,TOTAL,0.6894430992736077
2020,Pennsylvania,PA,Washington,42125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,72080,118478,20210622,TOTAL,0.6083829909350259
2020,Pennsylvania,PA,Wayne,42127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18637,28089,20210622,TOTAL,0.6634981665420627
2020,Pennsylvania,PA,Westmoreland,42129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,130218,204697,20210622,TOTAL,0.6361500168541796
2020,Pennsylvania,PA,Wyoming,42131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9936,14858,20210622,TOTAL,0.6687306501547987
2020,Pennsylvania,PA,York,42133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,146733,238471,20210622,TOTAL,0.6153075216693015
2020,Rhode Island,RI,Bristol,44001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9745,28415,20210622,TOTAL,0.34295266584550416
2020,Rhode Island,RI,Kent,44003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,42001,93093,20210622,TOTAL,0.45117248343054794
2020,Rhode Island,RI,Newport,44005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15722,46148,20210622,TOTAL,0.3406864869550143
2020,Rhode Island,RI,Providence,44007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,102551,272667,20210622,TOTAL,0.37610345219626873
2020,Rhode Island,RI,Washington,44009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29818,76060,20210622,TOTAL,0.3920326058374967
2020,Rhode Island,RI,Federal Precinct,NA,PRESIDENT,DONALD J TRUMP,REPUBLICAN,85,1374,20210622,TOTAL,0.06186317321688501
2020,Texas,TX,Anderson,48001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15110,19227,20210622,TOTAL,0.7858740313101368
2020,Texas,TX,Andrews,48003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4943,5863,20210622,TOTAL,0.8430837455227699
2020,Texas,TX,Angelina,48005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25076,34574,20210622,TOTAL,0.7252848961647481
2020,Texas,TX,Aransas,48007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9239,12290,20210622,TOTAL,0.7517493897477624
2020,Texas,TX,Archer,48009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4300,4796,20210622,TOTAL,0.896580483736447
2020,Texas,TX,Armstrong,48011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1035,1112,20210622,TOTAL,0.9307553956834532
2020,Texas,TX,Atascosa,48013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12039,18118,20210622,TOTAL,0.6644773153769732
2020,Texas,TX,Austin,48015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11447,14554,20210622,TOTAL,0.7865191699876323
2020,Texas,TX,Bailey,48017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1434,1860,20210622,TOTAL,0.7709677419354839
2020,Texas,TX,Bandera,48019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10057,12715,20210622,TOTAL,0.7909555642941408
2020,Texas,TX,Bastrop,48021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20516,36665,20210622,TOTAL,0.5595527069412246
2020,Texas,TX,Baylor,48023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1494,1702,20210622,TOTAL,0.8777908343125734
2020,Texas,TX,Bee,48025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6006,9420,20210622,TOTAL,0.6375796178343949
2020,Texas,TX,Bell,48027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,67893,127375,20210622,TOTAL,0.5330166830225711
2020,Texas,TX,Bexar,48029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,308618,770818,20210622,TOTAL,0.4003772615585002
2020,Texas,TX,Blanco,48031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5443,7441,20210622,TOTAL,0.7314877032656901
2020,Texas,TX,Borden,48033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,397,416,20210622,TOTAL,0.9543269230769231
2020,Texas,TX,Bosque,48035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7469,9126,20210622,TOTAL,0.8184308568923954
2020,Texas,TX,Bowie,48037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27116,38261,20210622,TOTAL,0.7087112203026581
2020,Texas,TX,Brazoria,48039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,90433,154984,20210622,TOTAL,0.5834989418262531
2020,Texas,TX,Brazos,48041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47530,85061,20210622,TOTAL,0.5587754670177872
