year,state_name,state_po,county_name,county_fips,office,candidate,party,candidatevotes,total_votes,version,mode,perc,state,match,mask,republican,democrat,may_1_cutoff
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1547,41205,20210622,ABSENTEE BY MAIL,0.037543987,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7075,41205,20210622,ELECTION DAY,0.171702463,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10,41205,20210622,FAILSAFE,0.000242689,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6,41205,20210622,FAILSAFE PROVISIONAL,0.000145613,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4954,41205,20210622,IN-PERSON ABSENTEE,0.120228128,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,ORANGEBURG,45075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11,41205,20210622,PROVISIONAL,0.000266958,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2760,57546,20210622,ABSENTEE BY MAIL,0.047961631,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,26999,57546,20210622,ELECTION DAY,0.469172488,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,103,57546,20210622,FAILSAFE,0.001789872,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,54,57546,20210622,FAILSAFE PROVISIONAL,0.00093838,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12897,57546,20210622,IN-PERSON ABSENTEE,0.224116359,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,PICKENS,45077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,94,57546,20210622,PROVISIONAL,0.001633476,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12341,193822,20210622,ABSENTEE BY MAIL,0.063671823,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,22750,193822,20210622,ELECTION DAY,0.117375737,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16,193822,20210622,FAILSAFE,8.255E-05,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24,193822,20210622,FAILSAFE PROVISIONAL,0.000123825,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23133,193822,20210622,IN-PERSON ABSENTEE,0.119351776,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,RICHLAND,45079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,49,193822,20210622,PROVISIONAL,0.000252809,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,321,9274,20210622,ABSENTEE BY MAIL,0.034612896,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4015,9274,20210622,ELECTION DAY,0.432930774,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,9274,20210622,FAILSAFE,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,9274,20210622,FAILSAFE PROVISIONAL,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1845,9274,20210622,IN-PERSON ABSENTEE,0.198943282,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SALUDA,45081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,29,9274,20210622,PROVISIONAL,0.003127022,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9110,148655,20210622,ABSENTEE BY MAIL,0.061282836,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,60777,148655,20210622,ELECTION DAY,0.408845986,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,117,148655,20210622,FAILSAFE,0.000787057,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,118,148655,20210622,FAILSAFE PROVISIONAL,0.000793784,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23277,148655,20210622,IN-PERSON ABSENTEE,0.156584037,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SPARTANBURG,45083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,161,148655,20210622,PROVISIONAL,0.001083045,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2283,48920,20210622,ABSENTEE BY MAIL,0.046668029,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9126,48920,20210622,ELECTION DAY,0.186549469,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,48920,20210622,FAILSAFE,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,24,48920,20210622,FAILSAFE PROVISIONAL,0.000490597,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9548,48920,20210622,IN-PERSON ABSENTEE,0.195175797,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,SUMTER,45085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,19,48920,20210622,PROVISIONAL,0.000388389,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,248,13257,20210622,ABSENTEE BY MAIL,0.018707098,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5073,13257,20210622,ELECTION DAY,0.382665761,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,54,13257,20210622,FAILSAFE,0.00407332,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,13257,20210622,FAILSAFE PROVISIONAL,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2807,13257,20210622,IN-PERSON ABSENTEE,0.211737195,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,UNION,45087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,13257,20210622,PROVISIONAL,7.54318E-05,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,317,15985,20210622,ABSENTEE BY MAIL,0.019831092,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3183,15985,20210622,ELECTION DAY,0.199124179,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,15985,20210622,FAILSAFE,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,15985,20210622,FAILSAFE PROVISIONAL,0,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2023,15985,20210622,IN-PERSON ABSENTEE,0.126556146,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,WILLIAMSBURG,45089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9,15985,20210622,PROVISIONAL,0.000563028,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8807,144050,20210622,ABSENTEE BY MAIL,0.061138494,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,49711,144050,20210622,ELECTION DAY,0.345095453,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,50,144050,20210622,FAILSAFE,0.000347102,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,298,144050,20210622,FAILSAFE PROVISIONAL,0.002068726,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23606,144050,20210622,IN-PERSON ABSENTEE,0.163873655,REPUBLICAN,1,0,0,#N/A,0
2020,SOUTH CAROLINA,SC,YORK,45091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,255,144050,20210622,PROVISIONAL,0.001770219,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ANDERSON,48001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15110,19227,20210622,TOTAL,0.785874031,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ANDREWS,48003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4943,5863,20210622,TOTAL,0.843083746,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ANGELINA,48005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25076,34574,20210622,TOTAL,0.725284896,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ARANSAS,48007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9239,12290,20210622,TOTAL,0.75174939,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ARCHER,48009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4300,4796,20210622,TOTAL,0.896580484,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ARMSTRONG,48011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1035,1112,20210622,TOTAL,0.930755396,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ATASCOSA,48013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12039,18118,20210622,TOTAL,0.664477315,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,AUSTIN,48015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11447,14554,20210622,TOTAL,0.78651917,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BAILEY,48017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1434,1860,20210622,TOTAL,0.770967742,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BANDERA,48019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10057,12715,20210622,TOTAL,0.790955564,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BASTROP,48021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20516,36665,20210622,TOTAL,0.559552707,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BAYLOR,48023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1494,1702,20210622,TOTAL,0.877790834,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BEE,48025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6006,9420,20210622,TOTAL,0.637579618,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BELL,48027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,67893,127375,20210622,TOTAL,0.533016683,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BEXAR,48029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,308618,770818,20210622,TOTAL,0.400377262,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BLANCO,48031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5443,7441,20210622,TOTAL,0.731487703,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BORDEN,48033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,397,416,20210622,TOTAL,0.954326923,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BOSQUE,48035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7469,9126,20210622,TOTAL,0.818430857,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BOWIE,48037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27116,38261,20210622,TOTAL,0.70871122,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BRAZORIA,48039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,90433,154984,20210622,TOTAL,0.583498942,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BRAZOS,48041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47530,85061,20210622,TOTAL,0.558775467,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BREWSTER,48043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2461,4822,20210622,TOTAL,0.510369141,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BRISCOE,48045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,639,725,20210622,TOTAL,0.88137931,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BROOKS,48047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,998,2484,20210622,TOTAL,0.401771337,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BROWN,48049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13698,15969,20210622,TOTAL,0.857786962,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BURLESON,48051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6743,8609,20210622,TOTAL,0.783250087,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,BURNET,48053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18767,24717,20210622,TOTAL,0.759274993,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CALDWELL,48055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8031,14973,20210622,TOTAL,0.536365458,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CALHOUN,48057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5641,7856,20210622,TOTAL,0.718049898,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CALLAHAN,48059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6012,6832,20210622,TOTAL,0.879976581,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CAMERON,48061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,49032,114174,20210622,TOTAL,0.429449787,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CAMP,48063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3626,5060,20210622,TOTAL,0.716600791,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CARSON,48065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2779,3122,20210622,TOTAL,0.890134529,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CASS,48067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11033,13927,20210622,TOTAL,0.792202197,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CASTRO,48069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1602,2083,20210622,TOTAL,0.769083053,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CHAMBERS,48071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17353,21652,20210622,TOTAL,0.801450212,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CHEROKEE,48073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15101,19508,20210622,TOTAL,0.77409268,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CHILDRESS,48075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1943,2279,20210622,TOTAL,0.852566915,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CLAY,48077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5069,5744,20210622,TOTAL,0.882486072,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COCHRAN,48079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,809,1000,20210622,TOTAL,0.809,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COKE,48081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1586,1779,20210622,TOTAL,0.891512085,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COLEMAN,48083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3641,4124,20210622,TOTAL,0.882880698,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COLLIN,48085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,252318,490856,20210622,TOTAL,0.514036703,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COLLINGSWORTH,48087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1048,1218,20210622,TOTAL,0.860426929,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COLORADO,48089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7472,9975,20210622,TOTAL,0.749072682,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COMAL,48091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,62740,88892,20210622,TOTAL,0.705800297,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COMANCHE,48093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5177,6086,20210622,TOTAL,0.850640815,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CONCHO,48095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1058,1268,20210622,TOTAL,0.834384858,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COOKE,48097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15596,18996,20210622,TOTAL,0.821014951,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CORYELL,48099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15438,23493,20210622,TOTAL,0.657131912,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,COTTLE,48101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,540,662,20210622,TOTAL,0.81570997,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CRANE,48103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1247,1503,20210622,TOTAL,0.829673985,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CROCKETT,48105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1220,1574,20210622,TOTAL,0.775095299,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CROSBY,48107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1396,1953,20210622,TOTAL,0.714797747,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,CULBERSON,48109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,415,864,20210622,TOTAL,0.480324074,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DALLAM,48111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1389,1609,20210622,TOTAL,0.863269111,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DALLAS,48113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,307076,919504,20210622,TOTAL,0.333958308,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DAWSON,48115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2951,3789,20210622,TOTAL,0.778833465,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DEAF SMITH,48117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3294,4610,20210622,TOTAL,0.714533623,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DELTA,48119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2162,2592,20210622,TOTAL,0.834104938,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DENTON,48121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,222480,417964,20210622,TOTAL,0.532294647,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DEWITT,48123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6567,8118,20210622,TOTAL,0.808943089,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DICKENS,48125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,853,988,20210622,TOTAL,0.863360324,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DIMMIT,48127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1384,3666,20210622,TOTAL,0.377523186,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DONLEY,48129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1438,1648,20210622,TOTAL,0.872572816,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,DUVAL,48131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2443,5053,20210622,TOTAL,0.483475163,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,EASTLAND,48133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7237,8293,20210622,TOTAL,0.872663692,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ECTOR,48135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,32697,44591,20210622,TOTAL,0.73326456,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,EDWARDS,48137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,893,1066,20210622,TOTAL,0.837711069,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ELLIS,48139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56717,85493,20210622,TOTAL,0.66341104,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,EL PASO,48141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,84331,266729,20210622,TOTAL,0.316167346,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,ERATH,48143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13684,16856,20210622,TOTAL,0.81181775,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FALLS,48145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4177,6133,20210622,TOTAL,0.681069623,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FANNIN,48147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12171,15007,20210622,TOTAL,0.811021523,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FAYETTE,48149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10171,12941,20210622,TOTAL,0.785951627,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FISHER,48151,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1448,1826,20210622,TOTAL,0.792990142,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FLOYD,48153,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1584,2039,20210622,TOTAL,0.776851398,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FOARD,48155,PRESIDENT,DONALD J TRUMP,REPUBLICAN,445,551,20210622,TOTAL,0.807622505,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FORT BEND,48157,PRESIDENT,DONALD J TRUMP,REPUBLICAN,157718,357514,20210622,TOTAL,0.441151955,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FRANKLIN,48159,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4161,5009,20210622,TOTAL,0.830704731,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FREESTONE,48161,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6991,8711,20210622,TOTAL,0.802548502,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,FRIO,48163,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2823,5279,20210622,TOTAL,0.534760371,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GAINES,48165,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5355,5996,20210622,TOTAL,0.893095397,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GALVESTON,48167,PRESIDENT,DONALD J TRUMP,REPUBLICAN,93911,155060,20210622,TOTAL,0.605642977,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GARZA,48169,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1413,1653,20210622,TOTAL,0.854809437,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GILLESPIE,48171,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12514,15850,20210622,TOTAL,0.789526814,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GLASSCOCK,48173,PRESIDENT,DONALD J TRUMP,REPUBLICAN,611,653,20210622,TOTAL,0.93568147,REPUBLICAN,1,0,0,#N/A,0
2020,TEXAS,TX,GOLIAD,48175,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3085,3995,20210622,TOTAL,0.772215269,REPUBLICAN,1,0,0,#N/A,0
